"1840","feu","616"
"1840","feu,du,ciel","3"
"1840","feuillage","10"
"1840","feuille","430"
"1840","feuilles","175"
"1840","feux","41"
"1840","fiance","50"
"1840","fibre","5"
"1840","fichu","1"
"1840","fiction","8"
"1840","fier,de","17"
"1840","fige","1"
"1840","figure","165"
"1840","fil","128"
"1840","filer","3"
"1840","filet","12"
"1840","fillette","1"
"1840","filtre","1"
"1840","fin","444"
"1840","finances","169"
"1840","fini","90"
"1840","finir","62"
"1840","finir,a","1"
"1840","fissure","1"
"1840","fixe","68"
"1840","fixer","86"
"1840","flacon","104"
"1840","flageller","1"
"1840","flagornerie","2"
"1840","flambeau","8"
"1840","flamboyant","1"
"1840","flamme","39"
"1840","flasque","1"
"1840","flatter","19"
"1840","flatteur","16"
"1840","flegme","4"
"1840","fleurir","2"
"1840","florissant","6"
"1840","flot","14"
"1840","flottant","8"
"1840","fluet","2"
"1840","flux","3"
"1840","foin","41"
"1840","foire","43"
"1840","folie","45"
"1840","foncier","6"
"1840","fonction","12"
"1840","fond","234"
"1840","fondation","36"
"1840","fondement","65"
"1840","fonder","37"
"1840","fondre,sur","4"
"1840","fonds","455"
"1840","fondu","13"
"1840","fonte","32"
"1840","force","752"
"1840","forcer","75"
"1840","foret","1"
"1840","forfait","7"
"1840","forfanterie","4"
"1840","forge","16"
"1840","forgeron","2"
"1840","formant","59"
"1840","formation","61"
"1840","forme","229"
"1840","former","163"
"1840","formidable","35"
"1840","formule","20"
"1840","formuler","14"
"1840","fort","932"
"1840","fortement","110"
"1840","forteresse","53"
"1840","fortin","2"
"1840","fortune","320"
"1840","fosse","16"
"1840","fou","50"
"1840","foudre","44"
"1840","foudres","15"
"1840","foudroyant","5"
"1840","foudroyer","1"
"1840","fougue","7"
"1840","fougueux","8"
"1840","fouille","7"
"1840","fouiller","8"
"1840","foulard","4"
"1840","foule","411"
"1840","four","172"
"1840","fourbe","2"
"1840","fourberie","1"
"1840","fourneau","9"
"1840","fourni","56"
"1840","fournil","5"
"1840","fourrage","8"
"1840","fourre","1"
"1840","fourreau","13"
"1840","foyer","58"
"1840","fracas","23"
"1840","fragile","4"
"1840","frai","2"
"1840","fraicheur","1"
"1840","frais","290"
"1840","franchise","58"
"1840","frapper","86"
"1840","fraude","10"
"1840","frayeur","21"
"1840","fripon","2"
"1840","frisson","3"
"1840","frissonner","3"
"1840","frivole","6"
"1840","froid","117"
"1840","froidement","32"
"1840","froideur","18"
"1840","froisse","4"
"1840","froissement","1"
"1840","fromagerie","12"
"1840","front","139"
"1840","fronton","4"
"1840","frottement","6"
"1840","frotter","1"
"1840","fructueux","2"
"1840","fruit","71"
"1840","fruits,rouges","1"
"1840","fugitif","9"
"1840","fuir","40"
"1840","fuite","86"
"1840","fulminer","1"
"1840","fumant","7"
"1840","fumet","4"
"1840","fumiste","2"
"1840","funeste","101"
"1840","fureter","1"
"1840","fureur","66"
"1840","furibond","2"
"1840","furie","6"
"1840","furieux","41"
"1840","fusil","89"
"1840","fusion","22"
"1840","fustigation","2"
"1840","fustiger","1"
"1840","fut","1349"
"1840","futile","3"
"1840","futur","39"
"1840","fuyant","11"
"1840","gagner","122"
"1840","gai","23"
"1840","gala","1"
"1840","galette","2"
"1840","galimatias","1"
"1840","galon","2"
"1840","galopin","1"
"1840","garde","648"
"1840","garni","32"
"1840","garnir","5"
"1840","garniture","3"
"1840","gascon","1"
"1840","gaspiller","1"
"1840","gaz","67"
"1840","gazette","414"
"1840","gendarme","52"
"1840","genre","295"
"1840","gerbe","5"
"1840","germe","12"
"1840","gibelotte","1"
"1840","gigantesque","12"
"1840","glace","30"
"1840","glacial","5"
"1840","glisser","19"
"1840","glorieux","61"
"1840","glorification","2"
"1840","gouffre","5"
"1840","gourmand","2"
"1840","gourmandise","1"
"1840","gout","1"
"1840","grace","2"
"1840","graisser","2"
"1840","grand","3183"
"1840","grandeur","74"
"1840","gratter","1"
"1840","graver","3"
"1840","gre","3"
"1840","grille","31"
"1840","grondant","2"
"1840","grossier","13"
"1840","grossir","17"
"1840","groupe","36"
"1840","gruau","1"
"1840","guet","14"
"1840","gueule","11"
"1840","guider","7"
"1840","guignol","2"
"1840","guise","15"
"1840","habile","122"
"1840","habilement","20"
"1840","habille","1"
"1840","habiller","9"
"1840","habitude","102"
"1840","habitue","5"
"1840","habituel","17"
"1840","habituer","4"
"1840","haine","117"
"1840","haineux","4"
